problem,solution,answer,problem_type
"主治是湿热下注所致的痹病的是

A.颈复康颗粒
B.风湿骨痛丸
C.四妙丸
D.痛风定胶囊
E.独活寄生合剂",$C$,C,single_choice
"有催吐副作用，量不宜过大的是

A.常山
B.丁公藤
C.猪牙皂
D.天南星
E.山豆根",$A$,A,single_choice
"左归丸的主治病证是

A.肾阳不足
B.肾虚津亏
C.真阴不足
D.气血两虚
E.脾胃虚弱",$C$,C,single_choice
"除另有规定外，浸膏剂1g应相当于原饮片 。

A.流浸膏剂
B.浸膏剂
C.煎膏剂
D.酒剂
E.酊剂",$A$,A,single_choice
"罂粟碱碱性小于可待因是因为 。

A.氮阳离子和0H-以离子键形式结合
B.空间效应
C.氢键效应
D.N为酰胺型
E.氮原子杂化方式不同",$E$,E,single_choice
"治寒凝气滞，肝气犯胃之胃脘胀痛宜用

A.枳实配白术
B.川楝子配延胡索
C.香附配高良姜
D.薤白配瓜蒌
E.陈皮配半夏",$C$,C,single_choice
"性状上具有“白颈”特征的中药材是 。

A.水蛭
B.地龙
C.全蝎
D.蜈蚣
E.僵蚕",$B$,B,single_choice
"利湿兼除痹的药有

A.薏苡仁
B.木通
C.萆薢
D.瞿麦
E.蓄萹",$A$,A,single_choice
"善补肝益肾而明目，主治肝肾亏虚所致的视物昏花的有

A.明目蒺藜丸
B.明目上清片
C.明目地黄丸
D.石斛夜光颗粒
E.障眼明片",$C$,C,single_choice
"既涌吐风痰，又杀虫疗疮的药是

A.藜芦
B.常山
C.瓜蒂
D.白矾
E.轻粉",$A$,A,single_choice
"花蕾呈研棒状，长1～2cm，表面棕褐色至褐黄色，有细粒状花药的药材是 。

A.金银花
B.洋金花
C.款冬花
D.丁香
E.红花",$D$,D,single_choice
"某女，56岁。恶寒较甚，发热，无汗，头痛身楚，咳嗽，痰白，咯痰无力，舌淡苔白，脉浮而无力。治法宜首选

A.辛温解表
B.辛凉解表
C.祛湿解表
D.益气解表
E.滋阴解表",$D$,D,single_choice
"吸水性较大且可提高油脂性软膏剂药物渗透性的物质是 。

A.氢化植物油
B.羊毛脂
C.凡士林
D.液态石蜡
E.硅油",$B$,B,single_choice
"内服涩肠止泻，外用收湿敛疮的是

A.赤石脂
B.石榴皮
C.椿皮
	3

D.金樱子
E.肉豆蔻",$A$,A,single_choice
"以下各种表面活性剂中，毒性最大的是 。

A.月桂醇硫酸钠
B.土耳其红油
C.豆磷脂
D.苯扎溴铵
E.单甘油酯",$D$,D,single_choice
"商陆的气味是 。

A.气微香，味甜
B.气微，味微甜，久嚼麻舌
C.气微，味淡
D.气微，味苦
E.微有香气，味微苦涩",$B$,B,single_choice
"治疗内伤发热阴虚发热证可选用的中成药是
	23
专业网校课程、题库软件、考试用书、资讯信息全方位一体化职业考试学习平台

A.补中益气丸
B.知柏地黄丸
C.杞菊地黄丸
D.六味地黄丸
E.附子理中丸",$B$,B,single_choice
"某男，50岁，症见喘咳气涌，胸部胀痛，痰稠黏色黄，伴有胸中烦闷，身热，有汗，口渴喜冷饮，面红，尿赤，舌质红，苔薄黄腻，脉滑数等症，治疗时可选用

A.麻黄汤合华盖散
B.桑白皮汤
C.肾气丸合参蛤散
D.百合固金汤
E.清金化痰汤",$B$,B,single_choice
"胃痛隐隐，绵绵不休，喜温喜按，多见于

A.寒邪客胃证
B.饮食伤胃证
C.肝气犯胃证
D.湿热中阻证
E.脾胃虚寒证",$E$,E,single_choice
"四物合剂的功能是

A.益气健脾
B.补肾强腰
C.补血调经
D.温补脾肾
E.温补肾阳",$C$,C,single_choice
"以下关于川芎性状鉴别特征的描述，正确的是 。

A.体轻，质硬而脆，易折断
B.表面黄白色，粗糙皱缩
C.断面黄白色或灰黄色，可见波状环纹
D.根茎呈纺锤形，稍扭曲
E.有浓郁香气，味甘、辛、微苦",$C$,C,single_choice
"栓剂在肛门2cm处给药后，药物的吸收途径 。

A.药物→直肠下静脉和肛门静脉→下腔静脉→大循环
B.药物→直肠上静脉→门静脉→大循环
C.药物→门静脉→肝脏→大循环
D.药物→直肠下静脉和肛门静脉→肝脏→大循环
E.药物→直肠下静脉和肛门静脉→大部分药物进入下腔大静脉→大循环",$E$,E,single_choice
"小青龙胶囊的功能为

A.解表化饮，止咳平喘
B.发汗祛湿，兼清里热
C.助阳解表
D.解表清里
E.养血健脾
	51
",$A$,A,single_choice
"耳鸣耳聋脾胃虚弱证可见

A.耳聋突然发生，如吹风音，昼夜不停，伴有发热恶寒，鼻塞流涕
B.耳聋突然发生，如闻潮声，时轻时重，多随情绪而波动
C.耳聋久发，耳鸣如蝉，昼夜不息，安静时尤甚，伴有腰膝酸软
D.耳聋日久，耳鸣声低，每遇疲劳加重，伴有倦怠乏力
E.耳鸣耳聋，耳内流脓，头晕头痛",$D$,D,single_choice
"月经先期，量少，舌淡黯，质稀，腰膝酸软，宜用

A.固阴煎
B.大补元煎
C.归脾汤
D.举元煎合安冲汤
E.八珍汤",$A$,A,single_choice
"按中医辨证学分类，属于八纲辨证的功效是 。

A.解毒
B.温里
C.利水
D.生津
E.开胃",$B$,B,single_choice
"治疗时可选用的中成药不包括

A.血府逐瘀口服液
B.七叶神安片
C.稳心颗粒
D.参松养心胶囊
E.芪苈强心胶囊",$E$,E,single_choice
"来源于伞形科植物且是二基原的是，用根入药的是 。A

A.北豆根
B.羌活
C.川芎
D.升麻
E.当归",$A$,A,single_choice
"以下黄酮类化合物具有旋光性但不显颜色的是 。

A.黄酮
B.二氢黄酮
C.异黄酮
D.查耳酮
E.花色素",$B$,B,single_choice
"热淋症见

A.小便频数短涩，灼热刺痛，尿色黄赤
B.排尿时突然中断，尿道窘迫疼，少腹拘急
	86

C.小便热涩刺痛，尿色深红
D.郁怒之后，小便涩滞，淋沥不宣，少腹胀满
E.小便浑浊如米泔水，上有浮油，置之沉淀",$A$,A,single_choice
"治疗宜选用的治法是

A.益气活血，通脉止痛
B.理气活血，通脉止痛
C.通阳泄浊，豁痰宣痹
D.辛温散寒，宣通心阳
E.益气养阴，活血通脉",$B$,B,single_choice
"既能化湿行气，又能温中止泻的药是

A.厚朴
B.砂仁
C.藿香
D.肉豆蔻
E.陈皮",$B$,B,single_choice
"臭梧桐除祛风湿、通经络外，又能

A.止血
B.活血
C.降血压
D.消痰水
E.利小便",$C$,C,single_choice
"中医应辨证为

A.寒湿内盛证
B.肝气乘脾证
C.湿热中阻证
D.脾胃虚寒证
E.肾阳虚衰证",$E$,E,single_choice
"我国《药品不良反应报告和监测管理办法》中要求对新的或严重的药品不良反应病例需要快速报告，最迟不超过

A.3个工作日
B.7个工作日
C.30个工作日
D.10个工作日
E.15个工作日",$E$,E,single_choice
"伤科七味片含有的毒性成分是

A.汞
B.士的宁
	21

C.乌头碱
D.二硫化二砷
E.环氧二萜内酯",$B$,B,single_choice
"喘咳气逆，呼吸急促，胸部胀闷，痰多稀薄而带泡沫，兼头痛鼻塞，无汗，恶寒，发热，舌苔薄白而滑，脉浮紧。证属

A.风寒壅肺证
B.表寒肺热证
C.痰热郁肺证
D.痰浊阻肺证
E.肺气郁闭证",$A$,A,single_choice
"治虚寒证时，使用补阳药的同时佐以少量补阴药的治法是

A.阴病治阳
B.阳病治阴
C.阴中求阳
D.阳中求阴
E.阴盛格阳",$B$,B,single_choice
"按中医治疗学分类，属于对病证功效的是 。

A.平喘
B.止痛
C.开窍
D.利胆退黄
E.涩肠止泻",$D$,D,single_choice
"处方写锦纹，应付

A.槟榔
B.南沙参
C.大黄
D.杜仲
E.肉苁蓉",$C$,C,single_choice
"石斛夜光颗粒的主治病证不包括

A.阴虚火旺
B.肝肾两亏
C.气阴两虚
D.视物昏花
E.内障目暗",$C$,C,single_choice
"按净制要求，龟甲需进行 。

A.去皮壳
B.去残肉
C.去尾足
D.去头尾
E.去足翅",$B$,B,single_choice
"葛根的来源为 。

A.粉葛
B.胀果甘草
C.野葛
D.甘葛藤
E.栝楼",$C$,C,single_choice
"治疗最佳选方是

A.越婢加术汤
B.猪苓汤
C.五皮饮合胃苓汤
D.苓桂术甘汤
E.防己黄芪汤",$C$,C,single_choice
"大便如黏冻，夹有脓血，多为

A.寒湿
B.湿热
C.痢疾
D.内痈
E.癃闭",$B$,B,single_choice
"商陆的断面特征是 。

A.萝藦科
B.莎草科
C.桔梗科
D.石竹科
E.玄参科",$C$,C,single_choice
"按处方常用的“药对”药物排列，可同放于一个斗中

A.瓜蒌、黄连
B.地骨皮、千年健
C.萹蓄、瞿麦
D.龙骨、艾炭
E.玄明粉、京三棱",$C$,C,single_choice
"下列哪项不是酒蕲蛇的作用 。

A.祛风通络
B.矫味，减少腥气
C.活血通络，杀虫
D.便于粉碎和制剂
E.止痉",$C$,C,single_choice
"红花的功效

A.活血通经，祛瘀止痛
B.活血行气，祛风止痛
C.破血行气，消积止痛
D.活血通经，利尿通淋
E.活血祛瘀，止咳平喘",$A$,A,single_choice
"关于以下药材叙述错误的是 。

A.以头状花序入药
B.按照产地和加工方法的不同可以分为贡菊，祁菊，亳菊，滁菊
C.贡菊的管状花数量较少，而杭菊的管状花数量较多
D.亳菊呈倒圆锥形或圆筒形，有时稍压扁成扇状
E.其主产地包括安徽、河南等省",$B$,B,single_choice
"痉病多见于

A.眼睑、口唇或手指、足趾不时颤动
B.足或手软弱无力、行动不灵
C.项背强直、角弓反张、四肢抽搐
D.一侧手足举动不遂，或麻木不仁
E.突然跌倒、昏不知人、口吐白沫",$B$,B,single_choice
"治疗宜选用的是

A.天王补心丸
B.解郁安神颗粒
C.柏子养心丸
D.枣仁安神液
E.养血安神丸",$B$,B,single_choice
"主要用于调节软膏剂稠度的基质是 。

A.硅油
B.凡士林
C.液体石蜡
D.羊毛脂
E.甘油明胶",$C$,C,single_choice
"根据用药错误发生的程度和发生后可能造成危害的程度，将用药错误分为A～Ⅰ九级，并可归纳为4个层级。差错对患者的伤害可导致患者住院或延长住院时间

A.C级
B.F级
C.H级
D.G级
E.I级",$B$,B,single_choice
"醋延胡索的作用是 。

A.利于粉碎
B.矫臭去腥
C.改变药性，引药上行
D.增强活血通络作用
E.增强或产生止血作用",$C$,C,single_choice
"软胶囊填充物中加入的柠檬黄的作用是 。

A.水蜜丸
B.蜡丸
C.水丸
D.蜜丸
E.糊丸",$E$,E,single_choice
"石淋的主方是

A.石韦散
B.八正散
C.二神散
D.沉香散
E.代抵当汤",$A$,A,single_choice
"丘疹色红，或有痒痛，或有脓疱；伴口渴喜饮，大便秘结，小便短赤。舌质红，苔薄黄，脉弦滑。治疗宜采用的治法是

A.疏风清肺
B.清热除湿
C.疏风止痒
D.辛凉解表
E.清热止痒",$A$,A,single_choice
"根据患者症状，应辨证为

A.气虚血瘀证
B.气滞血瘀证
C.气阴两虚证
D.寒凝心脉证
E.阴血亏虚证",$C$,C,single_choice
"独活配桑寄生的作用是

A.既能燥湿行气，又能消食健脾
B.走里达表，散风寒湿力强
C.增强化湿和中，解暑发表功效
D.既祛风寒湿，又能强腰膝
E.既能祛风湿通经络，又能降血压",$D$,D,single_choice
"按中医治疗学分类，属于祛邪功效的是 。

A.排石
B.止痛
C.杀虫
D.降血脂
E.截疟",$C$,C,single_choice
"成人牙齿松动、过早脱落的根本原因在于

A.肾阳亏乏
B.命门虚寒
C.肾精亏损
D.肾阴虚衰
E.肾气不固",$C$,C,single_choice
"苦杏仁中的指标性成分为 。

A.多糖
B.氨基酸
C.蛋白质
D.苦杏仁苷
E.氢氰酸",$D$,D,single_choice
"治疗瘾疹血虚风燥证见皮肤瘙痒、便秘者，可选用的中成药是

A.消风止痒颗粒
B.皮敏消胶囊
C.防风通圣丸
D.乌蛇止痒丸
E.润燥止痒胶囊",$E$,E,single_choice
"治脾虚气滞夹积夹湿宜用

A.枳实配白术
B.川楝子配延胡索
C.香附配高良姜
D.薤白配瓜蒌
E.陈皮配半夏",$A$,A,single_choice
"临用前稀释供静脉滴注用的无菌溶液 。

A.氯化钠注射液
B.乳酸钠注射液
C.氨基酸输液
D.聚乙烯吡咯烷酮
E.乳酸钠输液",$C$,C,single_choice
"用滑石粉炮制的是 。

A.三棱
B.甘遂
C.五灵脂
D.大黄
E.山楂",$A$,A,single_choice
"香加皮的毒性成分结构类型是 。

A.三萜皂苷
B.甾体皂苷
C.甲型强心苷
D.乙型强心苷
E.黄酮",$C$,C,single_choice
"人参主产地是 。

A.浙江
B.福建
C.河南
D.吉林
E.云南",$D$,D,single_choice
"中医学理论认为，“病”“证”“症”三者概念不同，下列表述中属于“症”的是

A.脾肾阳虚
B.肝胃不和
C.月经过多
D.五心烦热
E.心脾两虚",$C$,C,single_choice
"蒴果扁球形，顶端具4枚宿存的萼齿的药材是 。

A.紫花地丁
B.车前草
C.金钱草
D.白花蛇舌草
E.广金钱草",$D$,D,single_choice
"与泽泻对抗同贮的是

A.绿豆
B.细辛
C.花椒
D.冰片
E.丹皮",$E$,E,single_choice
"临床治疗阳痿时，应辨清虚实及病损之脏腑。实证应当疏利，虚证应当补益。阳痿属命门火衰者，宜

A.温肾壮阳
B.益肾宁神
C.补益心脾
	15
专业网校课程、题库软件、考试用书、资讯信息全方位一体化职业考试学习平台
D.疏肝解郁
E.温补下元",$A$,A,single_choice
"气滞血阻之积证的代表方首选

A.八珍汤合化积丸
B.逍遥散合木香顺气散
C.六君子汤合化积丸
D.柴胡疏肝散合失笑散
E.膈下逐瘀汤合六君子汤",$D$,D,single_choice
"关于以下药材叙述正确的是 。

A.主要产于湖北省
B.多在夏季采收
C.该断面的特征称为金井玉栏
D.木通科植物的干燥根
E.其药材性状为纺锤形，表面粗糙",$A$,A,single_choice
"治疗应首选的方剂是

A.金匮肾气丸
B.八正散
C.补中益气汤
D.代抵当丸
E.参苓白术散",$B$,B,single_choice
"下列除哪项外，均为肺阴亏耗型咳嗽的主症

A.咳嗽日久
B.痰中带血
C.五心烦热
D.食少脘痞
E.脉象细数",$D$,D,single_choice
"形成瘀血的原因有

A.血热
B.内外伤
C.气滞
D.气虚
E.血寒",$B$,B,single_choice
"关于当归，下列哪项是错误的

A.甘辛温润入肝心脾经
B.为调经要药
C.治湿阻，泄泻效佳
D.治痹痛麻木，痈疽疮疡
E.治血虚肠燥便秘",$C$,C,single_choice
"大麦经发芽干燥制得 。

A.六神曲
B.麦芽
C.巴豆霜
D.西瓜霜
E.朱砂",$B$,B,single_choice
"此剂型是 。

A.丸剂
B.栓剂
C.片剂
D.胶囊剂
E.颗粒剂",$A$,A,single_choice
"柴胡皂苷元的结构类型是 。

A.螺旋甾烷型
B.达玛烷型
C.齐墩果烷型
D.乌索烷型
E.羽扇豆烷型",$C$,C,single_choice
"七厘散的功能是

A.活血化瘀，接骨续筋
B.活血散瘀，消肿止痛
C.活血止痛，解毒消肿
D.舒经活络，活血散瘀
E.化瘀消肿，止痛止血",$E$,E,single_choice
"疖肿常此愈彼起，不断发生，伴口干唇燥。舌质红，苔薄，脉细数等症，治疗宜选用的方剂是A五味消毒饮合黄连解毒汤
B.仙方活命饮合透脓散
C.仙方活命饮合增液汤
D.瓜蒌牛蒡汤
E.五味消毒饮合透脓散
参考答案：C
【解析】根据患者症状，应辨证为疖——阴虚发热证。
疖——阴虚发热证【方剂应用】基础方剂：仙方活命饮(金银花、赤芍、当归、乳香、没药、陈皮、防风、贝母、白芷、天花粉、甘草、穿山甲、皂角刺)合增液汤(玄参、麦冬、生地)加减。掌握“疖”知识点。
4.某女，33岁，患有毛囊炎，皮肤红肿疼痛，溃后有少量脓液，治宜选用的中成药是

A.连翘败毒丸
B.芩连片
C.如意金黄散
D.老鹳草软膏
E.知柏地黄丸",$D$,D,single_choice
"按照有机化合物的分类，单糖是 。

A.多元醇
B.羧酸
C.多羟基的醛或酮
D.酯
E.醚",$C$,C,single_choice
"眩晕，耳鸣，头目胀痛，口苦，失眠多梦，遇烦劳、郁怒而加重，甚则仆倒，颜面潮红，急躁易怒，肢麻震颤，舌红苔黄，脉弦或数。证属

A.肝阳上亢证
B.气血亏虚证
C.痰湿中阻证
D.肾精不足证
E.瘀血阻窍证",$A$,A,single_choice
"牛黄抱龙丸主要用于的惊风是

A.慢性惊风
B.惊恐惊风
C.风痰壅盛所致惊风
D.湿热疫毒所致惊风
E.饮食内伤所致的痰食型急惊风",$C$,C,single_choice
"仙灵骨葆胶囊的君药是

A.续断
B.淫羊藿
C.补骨脂
D.丹参
E.知母",$B$,B,single_choice
"苍术中的“燥性”成分是 。

A.鞣质类
B.有机酸类
C.蒽醌类
D.生物碱
E.挥发油",$E$,E,single_choice
"银杏内酯是 。

A.莪术醇
B.雷公藤甲素
C.穿心莲内酯
D.柴胡皂苷
E.马兜铃酸",$A$,A,single_choice
"根据维吾尔医药理论，艾杂（器官）学说的三大支配器官是

A.心、肝、肾
B.肺、脾、肾
C.心、脑、肝
D.胆、肠、脾
E.肝、肺、胃",$C$,C,single_choice
"胁痛肝胆湿热证代表方是

A.柴胡疏肝散
B.龙胆泻肝汤
C.血府逐瘀汤
D.通窍活血汤
E.一贯煎",$B$,B,single_choice
"以下哪种药材的热水浸出液在日光下呈碧蓝色荧光 。

A.黄柏
B.地骨皮
C.秦皮
D.肉桂
E.香加皮",$C$,C,single_choice
"有关炉甘石煅制叙述不正确的是 。

A.煅炉甘石是将净炉甘石块，置煅锅内，用武火加热至红透，立即投入水中浸淬，搅拌，取上层混悬液，残渣继续煅淬3～4次，至不混悬为度，合并混悬液，静置，倾去上层清液，干燥
B.制炉甘石是将煅炉甘石细粉，用黄连汤制或三黄汤制
C.炉甘石一般不生用，也不作内服，煅淬后，适宜于内服
D.采用用黄连汤制或三黄汤制煅炉甘石，可增强清热明目、敛疮收湿作用
E.经煅淬水飞后，消除对敏感部位的刺激性",$C$,C,single_choice
"痔湿热下注证可采用的治法是

A.养血祛风润燥
B.清热凉血祛风
C.清热利湿止血
D.理气祛风活血
E.补气升提举陷",$C$,C,single_choice
"治疗冠心病室性早搏属气阴两虚，心络瘀阻证宜选用

A.人参再造丸
B.华佗再造丸
C.抗栓再造丸
D.益心舒胶囊
E.参松养心胶囊",$E$,E,single_choice
"以下不属于修治类药材的是

A.霜桑叶
B.山茱萸去核
C.蕲蛇去头去尾
D.乌梢蛇去头去鳞片
E.远志去心",$A$,A,single_choice
"治宜选用的方剂是

A.归脾汤
B.天麻钩藤饮
C.通窍活血汤
D.左归丸
E.半夏白术天麻汤",$B$,B,single_choice
