problem,solution,answer,problem_type
"近年来，涉及中药注射剂不良反应的报道较多，执业药师应高度关注。中药注射剂临床使用最常见的不良反应是

A.生殖毒性
B.致癌作用
C.过敏反应
D.消化道反应
E.血液系统损害",$C$,C,single_choice
"蒴果扁球形，顶端具4枚宿存的萼齿的药材是 。

A.紫花地丁
B.车前草
C.金钱草
D.白花蛇舌草
E.广金钱草",$D$,D,single_choice
"游离蒽醌不具有的性质 。

A.多溶于乙醇、乙醚、苯、三氯甲烷等有机溶剂
B.亲脂性
C.亲水性
D.升华性
E.酸性",$C$,C,single_choice
"时疫感冒证的治法是

A.辛温解表
B.辛凉解表
C.清暑解表
D.消食导滞
E.清瘟解表消毒",$E$,E,single_choice
"南五味子的原植物是 。

A.北五味子
B.南叶五味子
C.华北五味子
D.五味子
E.华中五味子",$E$,E,single_choice
"对人体黏膜有刺激性的化合物是 。

A.黄酮苷
B.香豆素苷
C.皂苷
D.环烯醚萜苷
E.蒽醌苷",$C$,C,single_choice
"左金丸的君药是

A.黄连
B.黄柏
C.黄芩
D.吴茱萸
E.柴胡",$A$,A,single_choice
"构成维持生命活力，支配生命运动的重要物质

A.脾胃
B.肾
C.精
D.气
E.神",$A$,A,single_choice
"草豆蔻的原植物科属是 。

A.大戟科
B.菊科
C.肉豆蔻科
D.芸香科
E.姜科",$E$,E,single_choice
"下列病证哪项不是因痰阻所致：（      ）

A.喉中如有梅核
B.中风痰鸣不语
C.肺痨盗汗低热
D.颈部肿大生瘤
E.痫病昏仆吐涎沫",$C$,C,single_choice
"感冒的服药护理包括哪些内容

A.解表药宜武火快煎
B.外感风寒或体虚感冒汤药宜热服
C.外感暑湿、风热者汤药宜凉服
D.服发汗药后忌服酸醋、生冷之品，以免收涩，有碍解表发汗。不可过汗，中病即止
E.服辛温解表药后应卧床休息，盖被以利周身微微汗出；或喝热稀饭、热米汤以培汗源",$A$,A,single_choice
"治疗寒痰咳嗽宜选用

A.贝母瓜蒌散
B.定痫丸
C.苓甘五味姜辛汤
D.清气化痰丸
E.茯苓丸",$C$,C,single_choice
"外科疾病疖的湿毒蕴结证，宜选用的方剂是

A.五味消毒饮合黄连解毒汤
B.仙方活命饮合透脓散
C.仙方活命饮合增液汤
D.瓜蒌牛蒡汤
E.五味消毒饮合透脓散",$B$,B,single_choice
"“阳明温病，下之不通”，若兼见“喘促不宁，痰涎壅滞，右寸实大”的表现，说明其病机兼有：

A.正虚不能运药
B.肺气不降
C.火腑不通
D.邪闭心包
E.无水舟停",$B$,B,single_choice
"桑菊饮中体现“升降配伍”的药对是（ ）

A.连翘与甘草
B.桑叶与菊花
C.桔梗与杏仁
D.连翘与杏仁
E.薄荷与芦根",$C$,C,single_choice
"地榆槐角丸的适应病证不包括

A.肠风便血
B.痔疮肛瘘
C.湿热便秘
D.肛门肿痛
E.脾虚便秘",$E$,E,single_choice
"可以提取带一个α-OH的蒽醌的溶剂是 。

A.5%的碳酸氢钠
B.5%的氢氧化钠
C.1%的氢氧化钠
D.1%的碳酸氢钠
E.5%的碳酸钠",$B$,B,single_choice
"清热剂的使用注意是

A.阳虚有寒者慎用
B.津液亏耗者慎用
C.肝肾功能不全者慎用
D.脾胃虚寒者慎用
E.孕妇慎用",$A$,A,single_choice
"加味四物汤用于治疗

A.肝阳头痛
B.风寒头痛
C.风热头痛
D.血虚头痛
E.瘀血头痛",$D$,D,single_choice
"患儿，8个月。因一次食入2个鸡蛋，并饮用一大杯牛奶而致呕吐，呕吐物见有不消化食物，且有酸腐味。
不思进食，腹胀，啼哭不安，大便酸臭，舌苔厚腻。其诊断是

A.厌食
B.积滞
C.呕吐
D.疳积
E.腹痛",$B$,B,single_choice
"患儿，5 岁。发热咳嗽3天。发热烦躁，咳嗽喘促，气急鼻扇，咯痰黄稠，喉间痰鸣，咽红肿，面色红赤，口渴欲饮，大便干结，小便短黄，舌质红，苔黄，脉滑数。应首选的方剂是

A.华盖散
B.麻杏石甘汤
C.人参五味子汤
D.黄连解毒汤合麻杏石甘汤
E.麻杏石甘汤合葶苈大枣泻肺汤",$E$,E,single_choice
"患儿，3岁。发热，咳嗽，咳声嘶哑如犬吠状，其诊断是

A.咽炎
B.感冒
C.哮喘
D.顿咳
E.急喉风",$E$,E,single_choice
"利用与鞣质形成氢键的除鞣质法是 。

A.聚酰胺吸附法
B.单纯加热法
C.明胶法
D.石灰法
E.冷热处理法",$A$,A,single_choice
"临床治疗阳痿时，应辨清虚实及病损之脏腑。实证应当疏利，虚证应当补益。阳痿属肝郁不舒者，宜

A.温肾壮阳
B.益肾宁神
C.补益心脾
D.疏肝解郁
E.温补下元",$D$,D,single_choice
"叶类药材的采收期是 。

A.大多数在秋、冬两季采收
B.一般在开花前或果实未成熟前采收
C.花完全盛开后采收叶类
D.在春季发芽时采收
E.全年采收",$B$,B,single_choice
"阳事不起，心情抑郁，胸胁胀痛，善太息，苔薄白，脉弦。治疗宜选用的方剂是

A.赞育丸
B.归脾汤
C.逍遥散
D.启阳娱心丹
E.龙胆泻肝汤",$C$,C,single_choice
"治疗崩漏时属于脾不统血者，宜选用的方剂是

A.四物汤加减
B.固本止崩汤加减
C.调肝汤加减
D.左归丸合二至丸
E.归脾汤加减",$B$,B,single_choice
"既安神，又祛风的药是

A.夜交藤
B.合欢皮
C.珍珠
D.酸枣仁
E.柏子仁",$E$,E,single_choice
"制首乌的主要目的是 。

A.结合型蒽醌含量减少
B.游离蒽醌含量增高
C.增强解毒、消炎、润肠作用
D.增强补肝肾，益精血，乌须发，强筋骨作用
E.二苯乙烯苷含量降低",$D$,D,single_choice
"口服苦杏仁苷后，可被肠道菌群中的哪种物质催化水解 。

A.α-葡萄糖苷水解酶
B.杏仁苷酶
C.高峰糖化酶
D.β-糖苷酶
E.橙皮苷酶",$D$,D,single_choice
"处方写二地调剂时应付

A.生地、熟地
B.蒲公英、紫花地丁
C.沙苑子、刺蒺藜
D.金银花、金银藤
E.金银花、首乌藤",$A$,A,single_choice
"暑邪为病，症见汗多，气短，乏 力，是因为

A.暑性炎热
B.暑多挟湿
C.暑性升散
D.暑扰心神
E.暑易化火",$C$,C,single_choice
"对于木质类及动物骨、角质类药材，可以切制成 。

A.段
B.丝
C.极薄片
D.薄片
E.厚片",$A$,A,single_choice
"厌食脾胃气虚证证见

A.厌恶进食，多食饱胀，精神尚可
B.不欲饮食，脘腹胀满，烦躁多啼
C.不思进食，食而不化，形瘦肢倦
D.不思进食，食少饮多，便干烦躁
E.食欲不振，大便稀溏，完谷不化",$C$,C,single_choice
"肉桂在贮存中容易发生

A.风化
B.潮解
C.虫蛀
D.变色
E.气味散失",$E$,E,single_choice
"红肿高大，根盘紧束，炽热疼痛者，属：(    )

A.痈
B.疽
C.疔
D.疖
E.风疹",$A$,A,single_choice
"患者平素沉默寡言，性格内向，近月余观精神过度抑郁，胸闷太息，纳呆腹胀，泄泻。诊为：

A.肝气郁结
B.脾失健运
C.心血不足
D.心神失养
E.肝脾不调",$E$,E,single_choice
"孙氏首重医德，序例中著有“大医习业”“大医精诚”两篇专论的方书著作是

A.《肘后备急方》
B.《备急千金要方》
C.《千金翼方》
D.《外台秘要》
E.《太平圣惠方》",$B$,B,single_choice
"下列符合阴阳对立制约关系的是

A.寒极生热
B.寒者热之
C.阴损及阳
D.重阳必阴
E.阴中求阳",$B$,B,single_choice
"肾虚腰痛，偏于肾阴虚者，可服用

A.河车大造丸
B.左归丸
C.六味地黄丸
D.青娥丸
E.右归丸",$B$,B,single_choice
"感冒的治疗原则为

A.辛温解表
B.辛凉解表
C.解表达邪
D.清暑祛湿解表",$C$,C,single_choice
"高热烦渴，神昏谵语，面赤身灼，便秘，尿短黄，舌红苔黄，脉洪数。证属：(    )

A.心火上炎证
B.心火亢盛证
C.火热扰闭心神证
D.心火下移证
E.胃火炽盛证",$B$,B,single_choice
"肾阴不足，心火偏亢，心肾不交 的治法是

A.益火补土法
B.金水相生法
C.泻火补水法
D.培土制水法",$C$,C,single_choice
"突然昏仆，不省人事，口吐涎沫，喉有痰声，手足抽搐。宜诊断为：(    )

A.痰蒙心神证
B.痰火扰神证
C.胆郁痰扰证
D.心火亢盛证
E.肝阳化风证",$D$,D,single_choice
"肝其华在

A.毛
B.爪
C.唇
D.面
E.发",$B$,B,single_choice
"中热嗌干，善溺心烦，舌卷卵缩 的病机是

A.太阳之脉终绝
B.少阴之脉终绝
C.少阳之脉终绝
D.厥阴之脉终绝",$D$,D,single_choice
"白芍的加工方法是 。

A.除去泥沙及须根，晒干
B.蒸制后干燥
C.去粗皮切段晒干
D.去外皮，水煮至透心，立即捞出冷水浸泡，取出晒干
E.煮至恰无白心时，取出，晒干",$D$,D,single_choice
"痔湿热下注证可采用的治法是

A.养血祛风润燥
B.清热凉血祛风
C.清热利湿止血
D.理气祛风活血
E.补气升提举陷",$C$,C,single_choice
"某男，33岁。夜间发热，不欲近衣，手足心热，烦躁，少寐多梦，盗汗，口干咽燥，舌质红，有裂纹，苔少，脉细数。辨证应属

A.阴虚发热证
B.气虚发热证
C.血虚发热证
D.血瘀发热证
E.气郁发热证",$A$,A,single_choice
"善治肠痈的药物是：

A.大青叶、板蓝根
B.蒲公英、地丁
C.射干、山豆根
D.金银花、连翘
E.红藤、败酱草",$E$,E,single_choice
"某女，32岁。口腔黏膜溃疡，灼痛明显，喜食辛辣食物，伴有口渴心烦，失眠，小溲短黄，便秘等症。舌红苔黄腻，脉数有力。治宜选方

A.异功散
B.玉女煎
C.逍遥散
D.凉膈散
E.一贯煎",$D$,D,single_choice
"我国现存第一部脉学专著是

A.《难经》
B.《脉经》
C.《中藏经》
D.《脉神章》
E.《濒湖脉学》",$B$,B,single_choice
"附子的商品规格有 。

A.泥附子、盐附子、白附子
B.盐附子、黑顺片、白附片
C.泥附子、黑顺片、白附片
D.黑顺片、白顺片、黄顺片
E.盐附子、黄附子、黑顺片",$B$,B,single_choice
"收涩药的功效有

A.清肺止咳
B.止带
C.固表止汗
D.涩肠止泻
E.收敛止血",$B$,B,single_choice
"症见胸闷气短,遇寒则痛,心痛彻背,形寒肢冷,动则气喘,心悸汗出,不能平卧,腰酸乏力,面浮足肿，舌淡胖,舌苔薄白,脉沉细。证属：

A.寒滞心脉
B.心血瘀阻
C.心肾阳虚
D.心肾阴虚
E.心气亏虚",$C$,C,single_choice
"质地松泡的药物宜切 。

A.薄片
B.厚片
C.丝
D.段
E.块",$B$,B,single_choice
"感冒的病理性质为

A.实证
B.表实证
C.表虚证
D.虚实夹杂证",$D$,D,single_choice
"阿胶在饮片切制时应切为 。

A.丝
B.段
C.块
D.薄片
E.厚片",$C$,C,single_choice
"某患者，女，38岁，经期错后，量少色淡，经质清稀，腰膝酸软，头晕耳鸣，带下清稀，面色无华。舌淡，苔薄白，脉沉细无力，适宜选用的治疗药物是

A.七制香附丸
B.乌鸡白凤丸
C.安坤颗粒
D.艾附暖宫丸
E.少腹逐瘀丸",$B$,B,single_choice
"既能溶于水，又溶于亲脂性溶剂的化合物是 。

A.小檗碱
B.氧化苦参碱
C.去甲乌药碱
D.乌头碱
E.番木鳖碱",$B$,B,single_choice
"小儿发育迟缓见于何证：(    )

A.肾阳虚证
B.肾精不足证
C.肾阴虚证
D.肾气不足证
E.脾肾阳虚证",$B$,B,single_choice
"下列哪项是太阴病“腹满”的病机：（    ）

A.腑气不通，气机壅滞
B.湿郁化热，气机逆乱
C.纳运失常，胃失和降
D.寒湿内生，气机阻滞
E.水饮不化，气机壅滞",$D$,D,single_choice
"下列关于颈椎病健康教育说法错误的是

A.应用颈托和围领可限制头颈活动，尤其是椎动型，可防止因过分旋转或屈伸发生晕厥，故可长期佩戴
B.注意颈部的保暖，忌吹风受寒或淋雨受湿
C.不做长时间的低头伏案工作，如织毛衣、打字、缝纫等。
D.睡眠时枕头不宜过高或过低，要睡硬板床",$A$,A,single_choice
"郁证肝气郁结证可选用的中成药有

A.逍遥散
B.脑乐静
C.丹栀逍遥丸
D.脑力静糖浆
E.越鞠丸",$A$,A,single_choice
"临床治疗阳痿时，应辨清虚实及病损之脏腑。实证应当疏利，虚证应当补益。阳痿属心脾两虚者，宜

A.温肾壮阳
B.益肾宁神
C.补益心脾
D.疏肝解郁
E.温补下元",$C$,C,single_choice
"以下关于藿香正气水的说法正确的有

A.功能是解表化湿，理气和中
B.可以治疗胃肠型感冒
C.含有乙醇
D.服用本药不得驾驶
E.忌与滋补性中药同服",$A$,A,single_choice
"青风藤除祛风湿、通经络外，又能

A.止血
B.活血
C.降血压
D.消痰水
E.利小便",$E$,E,single_choice
"下列除哪项外都是淡白舌主病

A.气血两虚
B.气虚
C.阳虚
D.阴虚",$D$,D,single_choice
"合剂若加蔗糖，含糖量一般不高于 。

",$D$,D,single_choice
"以下关于参苓白术散的说法正确的有

A.可补脾胃
B.可益肺气
C.治脾胃气滞
D.宜饭前服用
E.湿热内蕴所致泄泻不宜使用",$A$,A,single_choice
"五行学说指导诊断,面见赤色,脉见洪象,则病位在

A.心
B.肝
C.肺
D.脾
E.肾",$A$,A,single_choice
"尺神经损伤出现

A.爪形手畸形
B.垂腕手畸形
C.猿手畸形
D.马蹄内翻畸形",$A$,A,single_choice
"贴剂的质量要求是 。

A.含量均匀度、释放度、微生物限度
B.油润细腻、光亮、老嫩适度、滩涂均匀、无飞边缺口，加温后能粘贴于皮肤上且不移动
C.粒度、装量，无菌和微生物限度检查
D.软化点和无菌
E.含膏量、耐热性、赋形剂、黏附性和重量差异",$A$,A,single_choice
"六淫邪气中，易阻遏气机的是

A.风邪
B.寒邪
C.暑 邪
D.湿邪",$D$,D,single_choice
"肺病及脾，属于

A.相乘
B.相克
C.子病犯母
D.相侮
E.母病及子",$C$,C,single_choice
"异位妊娠未破损期的治法是

A.活血化瘀，清热泻下
B.活血化瘀，佐以益气
C.活血化瘀消癥
D.活血化瘀，消癥杀胚",$D$,D,single_choice
"少 阴 经 脉 气 血 衰 竭 可 出 现

A.戴眼反折瘾疯，其色白
B.耳聋百节皆纵，目寰绝系
C.口目动作，善惊妄言
D.面黑齿长而垢，腹胀闭
E.腹胀闭不得息，善噫善呕",$D$,D,single_choice
"回阳救急汤主治证是：

A.四肢厥逆，恶寒蜷卧，神疲欲寐，面色苍白，腹痛下利，呕吐不渴，舌苔白滑，脉微细。
B.手足厥寒，舌淡苔白，脉沉细或细而欲绝。
C.四肢厥冷，神衰欲寐，恶寒蜷卧，吐泻腹痛，口不渴，舌淡苔白，脉沉微，甚或无脉。
D.肌肤麻木不仁，脉微涩而紧者。
E.手足厥逆，下利清谷，身反不恶寒，面色赤，脉微欲绝。",$C$,C,single_choice
"熊胆投入水杯中，可见 。

A.加水浸泡，水液染成金黄色，药材不变色
B.水浸泡，体积膨胀
C.黄线下沉并逐渐扩散，水液染成黄色
D.水浸出液在日光下显碧蓝色荧光
E.在水面旋转并呈现黄线下降而不扩散",$E$,E,single_choice
"涩脉的主病

A.气滞血瘀
B.血少精亏
C.二者均有
D.二者均无",$C$,C,single_choice
"中成药“注射用双黄连冻干”主要成分是 。

A.葛根素
B.芦丁
C.黄芩苷
D.黄芩素
E.橙皮苷",$C$,C,single_choice
"分布于下肢外侧前缘的经脉是

A.足阳明胃经
B.足少阳胆经
C.足太阳膀胱经
D.足少阴肾经",$A$,A,single_choice
"养胃舒胶囊除能健脾和胃，又能

A.滋补肝肾
B.益气养阴，行气导滞
C.益气生津，养血
D.养血安神，生津止渴
E.补肾益肺，滋阴降火",$B$,B,single_choice
"以下除哪项外，脉率均在一息五至以上：（    ）

A.动脉
B.促脉
C.洪脉
D.疾脉
E.数脉",$C$,C,single_choice
"督脉可调节全身阳经脉气，故称

A.阴脉之海
B.阳脉之海
C.血海
D.髓海",$B$,B,single_choice
"某女，22岁。近日常感身热较著，微恶风，头胀痛，咳嗽少痰，咽痛咽红，口渴，脉浮数。治疗时可选用的方剂是

A.银翘散
B.桑菊饮
C.荆防败毒散
D.清瘟败毒饮
E.参苏饮",$A$,A,single_choice
"北沙参的性状特征是 。

A.圆锥形，常有分枝，表面黑褐色，质硬而韧
B.圆锥形，多不分枝，表面红棕色，质较软
C.细长圆柱形，偶有分枝，表面淡黄白色，粗糙，质坚硬而脆
D.长圆锥形或长圆柱形，根头部有明显密集的环纹，表面灰棕色，质松
E.圆柱形，主根粗短，下有支根3～5条或更多，表面黄棕色，质柔韧",$C$,C,single_choice
"生用镇惊安神，煅用收湿敛疮的药是

A.磁石
B.龙骨
C.滑石
D.朱砂
E.琥珀",$B$,B,single_choice
"洋地黄毒苷溶解性的特点是 。

A.易溶于水
B.易溶于石油醚
C.易溶于二氯甲烷
D.易溶于氯仿
E.易溶于环己烷",$D$,D,single_choice
"何经“气盛则身以前皆热”

A.手少明心经
B.足阳明胃经
C.足太阴脾经
D.足厥阴肝经
E.冲脉",$B$,B,single_choice
"影响药材质量的至关重要的因素是 。

A.栽培
B.品种
C.采收
D.产地加工
E.炮制",$B$,B,single_choice
"含鞣酸的药物栓剂，不宜选用基质是 。

A.可可豆脂
B.甘油明胶
C.半合成山苍子油脂
D.半合成棕榈油
E.半合成椰子油脂",$B$,B,single_choice
"石淋的主方是

A.石韦散
B.八正散
C.二神散
D.沉香散
E.代抵当汤",$A$,A,single_choice
"既能清肺止咳，又能化痰通便的药物是

A.强力枇杷胶囊
B.二母宁嗽丸
C.清肺抑火丸
D.橘红丸
E.急支糖浆",$C$,C,single_choice
"石决明煅制的主要作用是 。

A.平肝潜阳作用提高
B.增强止血作用
C.含钙量升高
D.增强固涩收敛、明目作用
E.苦寒之性降低",$D$,D,single_choice
